,EPU,YEAR,ACADIAN REDFISH,ALEWIFE,AMERICAN LOBSTER,AMERICAN PLAICE,ATLANTIC ANGEL SHARK,ATLANTIC COD,ATLANTIC CROAKER,ATLANTIC HALIBUT,ATLANTIC HERRING,ATLANTIC MACKEREL,ATLANTIC ROCK CRAB,ATLANTIC SHARPNOSE SHARK,ATLANTIC WOLFFISH,BARNDOOR SKATE,BASKING SHARK,BEARDFISH,BLACK SEA BASS,BLACKBELLY ROSEFISH,BLUEFISH,BLUNTNOSE STINGRAY,BULLNOSE RAY,BUTTERFISH,CHAIN DOGFISH,CHUB MACKEREL,CLEARNOSE SKATE,COARSEHAND LADY CRAB,COBIA,COWNOSE RAY,CUSK,DUSKY SHARK,FAWN CUSK-EEL,FOURSPOT FLOUNDER,GOOSEFISH,HADDOCK,HORSESHOE CRAB,JOHN DORY,LITTLE SKATE,LOGGERHEAD SEATURTLE,LONGFIN SQUID,LONGHORN SCULPIN,NORTHERN SEAROBIN,NORTHERN SHORTFIN SQUID,NORTHERN SHRIMP,OCEAN POUT,OCEAN SUNFISH,OFFSHORE HAKE,POLLOCK,RED HAKE,ROSETTE SKATE,ROUGHTAIL STINGRAY,ROUND HERRING,SANDBAR SHARK,SCUP,SEA RAVEN,SEA SCALLOP,SHRIMP UNCL,SILVER HAKE,SMOOTH DOGFISH,SMOOTH SKATE,SOUTHERN EAGLE RAY,SOUTHERN STINGRAY,SPINY BUTTERFLY RAY,SPINY DOGFISH,SPOT,SPOTTED HAKE,STRIPED ANCHOVY,STRIPED BASS,SUMMER FLOUNDER,THORNY SKATE,WEAKFISH,WHITE HAKE,WINDOWPANE,WINTER FLOUNDER,WINTER SKATE,WITCH FLOUNDER,YELLOWTAIL FLOUNDER,ORD1,ORD2,CTA_LEN,CTA_ANG
11,GB,1973,0.2046875,0.0859375,1.5328125,0.5328125,0,27.79565625,0,0.36875,0.0078125,0.03125,0.021875,0,0.0078125,0.021875,0,0,0,0.0375,1.2609375,0,0,0.45625,0,0,0,0,0,0,0.0421875,0,0.0515625,0.3484375,2.7015625,8.96090625,0,0,11.338375,0,6.3414375,5.838,0.053125,0.4765625,0,0.2609375,0,0.021875,1.43640625,3.36459375,0,0,0,0,0.390625,0.80625,4.9578125,0,2.0328125,0.671875,0.1678125,0,0,0,59.2796875,0,0.0375,0,0,0.0578125,2.390625,0,2.20625,5.16134375,3.029765625,21.052375,1.2578125,5.24,-0.209154756830079,0.145274592686251,0.303026475916821,118.041473498703
12,GB,1974,0.698461538461539,0,1.25846153846154,0.181538461538462,0,10.2982153846154,0,0,0.0215384615384615,0.341538461538462,0,0,0.412307692307692,0,0,0,0.0276923076923077,0.0353846153846154,2.60923076923077,0,0,1.04,0,0,0,0,0,0,0.0769230769230769,0,0,0.261538461538462,1.09384615384615,2.37186153846154,0,0,6.27830769230769,0,4.48689230769231,2.46350769230769,0,0.246153846153846,0,0.14,0,0.0569230769230769,0.370307692307692,1.51393846153846,0,0,0.216923076923077,0,0.307692307692308,0.435384615384615,0.133846153846154,0.0646153846153846,1.01846153846154,0.147692307692308,0.165230769230769,0,0,0,10.0846153846154,0,0.00769230769230769,0,0,0.216923076923077,3.94153846153846,0,0.490769230769231,2.33286153846154,3.26543076923077,8.34830769230769,0.0415384615384615,3.24135384615385,-0.134930717991605,0.0125534877188971,0.362826779015102,136.497457355845
13,GB,1975,0.244615384615385,0,1.01230769230769,0.504615384615385,0,15.2554153846154,0,0.0215384615384615,0,0,0,0,0.00769230769230769,0.0492307692307692,0,0,0,0.0507692307692308,1.22923076923077,0,0,1.36615384615385,0,0,0,0,0,0,0,0,0.135384615384615,0.783076923076923,2.17692307692308,1.73533846153846,0,0,6.13190769230769,0,3.53876923076923,5.70541538461539,0.14,0.78,0,0.141538461538462,0,0.0215384615384615,0.343538461538462,9.16892307692308,0,0,0,0,0.26,0.770769230769231,1.04923076923077,0.0676923076923077,1.82461538461538,0.132307692307692,0.112907692307692,0,0,0,36.6953846153846,0,0.0276923076923077,0,0,0.218461538461538,2.05384615384615,0,0.572307692307692,1.44133846153846,2.17695384615385,5.12615384615385,0.153846153846154,1.93772307692308,-0.177850806067318,0.136007730113266,0.394757936122515,111.350410015244
14,GB,1976,0.0775862068965517,0.00517241379310345,1.78103448275862,0.239655172413793,0,9.10831034482759,0,0.00862068965517241,0,0.0413793103448276,0,0,0.386206896551724,0.0517241379310345,0,0,0.0275862068965517,0.096551724137931,0.168965517241379,0,0,2.63965517241379,0,0,0,0,0,0,0.21551724137931,0,0.0155172413793103,0.675862068965517,1.54137931034483,29.5647586206897,0,0,6.32086206896552,0,4.80820689655172,2.85189655172414,0.346551724137931,7.03275862068965,0,0.256896551724138,0,0.246551724137931,0.25,5.14862068965517,0,0,0.00344827586206897,0,0.722413793103448,0.967241379310345,0.548275862068966,0.00172413793103448,1.69137931034483,0.0120689655172414,0.0185172413793103,0,0,0,40.1137931034483,0,0.0189655172413793,0.00172413793103448,0,0.329310344827586,2.22068965517241,0.0431034482758621,0.455172413793103,4.03679310344828,6.31731034482759,11.8132413793103,0.096551724137931,2.43862068965517,-0.183707259488116,0.121698530829597,0.442064338740433,79.8601260922522
15,GB,1977,0.02,0.00272941176470588,4.12,0.487870588235294,0,11.657196,0,0.0223529411764706,0.000635294117647059,0,0.00470588235294118,0,0.232941176470588,0,0,0,0.0152941176470588,0.0752941176470588,0.385882352941176,0,0,0.462352941176471,0,0,0,0,0,0,0,0,0.0176470588235294,0.399247058823529,3.63647058823529,50.555102,0,0,9.29140517647059,0,1.50908,6.07552647058824,0.0811764705882353,5.34755294117647,0,0.341752941176471,0,0.0764705882352941,1.72294117647059,3.78954635294118,0,0,0.00705882352941177,0,0.214117647058824,1.73647058823529,1.78470588235294,0.0517647058823529,1.63882352941176,0,0.237964705882353,0,0,0,25.6693764705882,0,0.02,0,0,0.34,3.06352941176471,0,1.74470588235294,3.83510588235294,6.43815294117647,17.140768,0.150588235294118,3.1744,-0.244766711598598,0.00660103488659767,0.263058991341884,129.343428880006
16,GB,1978,0.728148148148148,0.00214814814814815,2.31555555555556,0.408377777777778,0,16.198188,0,0.0607407407407407,0.088,0.355555555555556,0.00962962962962963,0,0.0674074074074074,0,0,0,0.0355555555555556,0.0548148148148148,1.21925925925926,0,0,1.01111111111111,0,0,0,0,0,0,0.305925925925926,0,0.00592592592592593,0.822577777777778,2.09925925925926,9.05013466666667,0,0,10.82628,0,1.80038814814815,4.12977237037037,0.123703703703704,11.0886222222222,0.0037037037037037,0.160488888888889,0,0.134814814814815,3.15777777777778,3.77957066666667,0,0,0.000740740740740741,0,0.228148148148148,0.773333333333333,0.415555555555556,0.0762962962962963,4.02814814814815,0.177777777777778,0.152481481481481,0,0,0,63.0132,0,0.0318518518518519,0,0,0.291111111111111,1.41037037037037,0,3.21111111111111,3.36375111111111,4.08454074074074,21.8798814814815,0.0992592592592593,2.74578962962963,-0.237512117460576,0.13738313635625,0.429089812309799,125.253301429361
17,GB,1979,0.0190839694656489,0.0712824427480916,1.64045801526718,0.286007633587786,0,14.9752058015267,0,0.00381679389312977,0,0.176335877862595,0.033587786259542,0,0,0.0229007633587786,0,0,0.0473282442748092,0.0198473282442748,2.45267175572519,0,0,2.78091603053435,0,0.00305343511450382,0,0,0,0,0.0381679389312977,0,0.00610687022900763,0.834870229007634,3.02442748091603,42.2049841221374,0,0,9.87068473282443,0,2.73637709923664,4.07531022900763,0.600763358778626,6.49622900763359,0,0.314977099236641,0,0.0282442748091603,4.60015267175573,1.57440366412214,0,0,0.13206106870229,0,0.70763358778626,1.49083969465649,0.5,0.366412213740458,1.7824427480916,7.71679389312977,0.179,0,0,0,80.1195114503817,0,0.0259541984732824,0,0,0.480152671755725,2.21145038167939,0.0305343511450382,0.615267175572519,3.49399694656489,7.05398473282443,33.5661288549618,0.0175572519083969,2.3437679389313,-0.174260727646661,0.161606480912492,0.316724462900746,133.197996172175
18,GB,1980,0.00337078651685393,0,3.19775280898876,0.117842696629213,0,5.80993887640449,0,0.0213483146067416,0,0.108988764044944,0.00561797752808989,0,0,0,0,0,0,0.184269662921348,0.561797752808989,0,0,1.09325842696629,0,0,0,0,0,0,0.0460674157303371,0,0.00224719101123596,0.465303370786517,1.49662921348315,9.24966617977528,0,0,7.72128404494382,0,4.15678651685393,6.51800674157303,0.00786516853932584,2.65332584269663,0,0.0961348314606742,0,0.0831460674157303,0.215056179775281,3.38324157303371,0,0,0,0,0.101123595505618,0.593258426966292,1.40674157303371,0.0707865168539326,2.29775280898876,0.0393258426966292,0.108606741573034,0,0,0,52.2386292134832,0,0.0460674157303371,0,0,0.28876404494382,0.60561797752809,0,1.40786516853933,2.85663820224719,5.22108988764045,26.2579937078652,0.0707865168539326,6.3800808988764,-0.182125159987644,0.264202240386263,0.344726445415306,110.165715687766
19,GB,1981,0.118055555555556,0,1.50277777777778,0.0996666666666667,0,13.2433875,0,0,0.0045,0,0.0291666666666667,0,0.722222222222222,0,0,0,0.0305555555555556,0.00694444444444444,0.748611111111111,0,0,3.46527777777778,0,0,0,0,0,0,0.0902777777777778,0,0.0277777777777778,0.686,1.08472222222222,8.91030027777778,0,0,7.7065875,0,3.03171388888889,3.06819333333333,0.0833333333333333,10.02875,0,0.232875,0,0.0194444444444444,0.503472222222222,3.27376,0,0,0.0486111111111111,0,0.311111111111111,1.17638888888889,1.44166666666667,0.0763888888888889,3.21944444444444,0.0305555555555556,0.00745833333333333,0,0,0,118.153125,0,0.120833333333333,0,0,0.330555555555556,0.308333333333333,0,0.494444444444444,3.16928888888889,4.88623611111111,33.3467844444445,0.0388888888888889,2.43288888888889,-0.184989086543782,0.311415228426476,0.269866624910836,128.704706212771
20,GB,1982,0.0276923076923077,0.00307692307692308,1.58307692307692,1.00153846153846,0,4.82012307692308,0,0,0.04,0.0769230769230769,0.0476923076923077,0,0.184615384615385,0,0,0,0.0538461538461538,0.00153846153846154,1.57384615384615,0,0,1.58769230769231,0,0,0,0,0,0,0,0,0.02,0.932307692307692,0.923076923076923,3.2616,0,0,15.1036,0,3.21827692307692,4.54636923076923,0.0815384615384615,0.416923076923077,0,0.196923076923077,0,0,0.441692307692308,4.14830769230769,0,0,0,0,0.129230769230769,0.816923076923077,0.333846153846154,0.0661538461538461,10.0169230769231,0.0692307692307692,0.0330461538461539,0,0,0,46.3830769230769,0,0.0215384615384615,0.00153846153846154,0,0.0523076923076923,0.126153846153846,0,0.567692307692308,3.173,5.06601538461539,40.9276307692308,0.0184615384615385,2.06769230769231,-0.15018968993571,0.263726561889142,0.364583961955766,132.034140544908
21,GB,1983,0,0.0415384615384615,1.85538461538462,0.0846153846153846,0,11.0409230769231,0,0,0.00923076923076923,0.0107692307692308,0.00615384615384615,0,0.06,0,0,0,0,0,0.846153846153846,0,0,5.81538461538462,0,0,0,0,0,0,0,0,0.00307692307692308,0.816923076923077,0.958461538461538,0.631876923076923,0,0.0215384615384615,4.94944615384615,0,6.51286153846154,2.66452307692308,0.0830769230769231,0.16,0,0.143076923076923,0,0.00769230769230769,0.0356923076923077,1.69227692307692,0,0,0.0784615384615385,0,0.253846153846154,2.40153846153846,0.0892307692307692,0.0646153846153846,2.30307692307692,0.0846153846153846,0,0,0,0,173.890769230769,0,0.00153846153846154,0,0,0.216923076923077,0.04,0,0.455384615384615,3.33486153846154,6.22292307692308,75.5364923076923,0.04,2.01255384615385,-0.140873169015481,0.42254863716103,0.38823172797176,119.043935550935
22,GB,1984,0,0.0015625,1.234375,0.08125,0,4.97390625,0,0,0.0046875,0.0171875,0.01875,0,0,0.0203125,0,0,0,0.0015625,1.359375,0,0,1.4890625,0,0,0,0.003125,0,0,0,0,0.0015625,0.9875,0.5484375,2.19421875,0,0.0046875,9.46071875,0,6.8606875,1.379140625,0.0625,0.4203125,0,0.0921875,0,0,0,1.10446875,0,0,0.0046875,0,0.0703125,0.575,0.50625,0.0140625,1.9234375,0.0078125,0.097890625,0,0,0,126.0375,0,0.0046875,0,0,0.3234375,0.2546875,0,1.0296875,7.73940625,3.663953125,73.212625,0.0609375,0.78,-0.134739001881529,0.417624228402581,0.17330432788487,124.455255624725
23,GB,1985,0.0298507462686567,0.00558208955223881,0.846268656716418,0.102805970149254,0,1.80062686567164,0,0,0.0247462686567164,0.00895522388059702,0.0641791044776119,0,0.00895522388059702,0,0,0,0.0134328358208955,0,0.892537313432836,0,0,4.38507462686567,0,0,0,0,0,0,0,0,0.0208955223880597,0.950268656716418,0.876119402985075,1.10634328358209,0,0.0328358208955224,5.31846268656717,0,4.83641791044776,1.90629850746269,0.0791044776119403,0.169910447761194,0,0.0903134328358209,0,0,0.246268656716418,2.88371641791045,0,0,0.00149253731343284,0,0.837313432835821,0.277611940298507,0.558208955223881,0.0791044776119403,2.51044776119403,0.329850746268657,0.0164179104477612,0,0,0,129.838955223881,0,0.0417910447761194,0,0,0.170149253731343,0.398507462686567,0,1.35671641791045,2.23164179104478,1.8955223880597,42.893671641791,0,0.726940298507463,-0.123760138249792,0.414825949777848,0.197465151802392,121.775667063918
24,GB,1986,0.315,0.0145,1.48833333333333,0.03795,0,1.52586666666667,0,0,0.181666666666667,0.0433333333333333,0.05,0,0,0.12,0,0,0.00166666666666667,0.0183333333333333,1.81166666666667,0,0,2.48166666666667,0,0,0,0,0,0,0,0,0.0733333333333333,0.592466666666667,0.678333333333333,0.171233333333333,0,0.00166666666666667,5.07455,0,5.19258333333333,2.09698333333333,0.138333333333333,0.24565,0,0.129033333333333,0,0,0.0116666666666667,3.29453333333333,0,0,0,0,0.268333333333333,0.763333333333333,1.34166666666667,0.706666666666667,3.395,0.221666666666667,0.0583333333333333,0,0,0,112.059366666667,0,0.03,0,0,0.298333333333333,0.345,0,1.32,2.81233333333333,1.71166666666667,59.0238,0.0266666666666667,0.762916666666667,-0.120920944633409,0.408283297088613,0.146238274910521,101.014384742139
25,GB,1987,0.00606060606060606,0.0181818181818182,1.14848484848485,0.0803030303030303,0,3.83333333333333,0,0,0.91969696969697,0.0136363636363636,0.127272727272727,0,0,0.0151515151515152,0,0,0.00303030303030303,0.00303030303030303,2.12121212121212,0,0,1.08181818181818,0,0,0,0,0,0,0.0272727272727273,0,0.0121212121212121,1.05606060606061,0.139393939393939,1.18636363636364,0,0,5.27424242424242,0,1.02727272727273,2.36212121212121,0.175757575757576,0.693939393939394,0,0.221212121212121,0,0.116666666666667,0.0106060606060606,1.03333333333333,0,0,0.00151515151515152,0,0.154545454545455,1.93636363636364,0.560606060606061,0.11969696969697,2.71666666666667,0.13030303030303,0.0590909090909091,0,0,0,99.4590909090909,0,0.243939393939394,0,0,0.181818181818182,0.15,0,0.595454545454545,1.61060606060606,1.46060606060606,49.9318181818182,0.0303030303030303,0.636363636363636,-0.161207182903534,0.41397197108761,0.170318908693797,102.904980365622
26,GB,1988,0.00169491525423729,0,1.61016949152542,0.222033898305085,0,3.33050847457627,0,0,1.61694915254237,0.0152542372881356,0.0779661016949152,0,0.0593220338983051,0.00338983050847458,0,0,0,0.00847457627118644,1.30847457627119,0,0,0.872881355932203,0,0,0,0,0,0,0,0,0.0254237288135593,0.710169491525424,0.466101694915254,1.74406779661017,0,0,4.30508474576271,0,5.22881355932203,1.64576271186441,0.0711864406779661,5.15254237288136,0,0.516949152542373,0,0,0.0610169491525424,1.44067796610169,0,0,0.410169491525424,0,0.1,0.954237288135593,0.664406779661017,0.0423728813559322,3.19322033898305,1.74576271186441,0.0322033898305085,0,0,0,98.1474576271186,0,0.0254237288135593,0,0,0.167796610169492,0.759322033898305,0,0.394915254237288,1.91016949152542,1.87627118644068,33.8898305084746,0.0135593220338983,0.315254237288136,-0.131308122237931,0.38422928039088,0.212914899870953,99.2863209827638
27,GB,1989,0.00169491525423729,0,2.36271186440678,0.218694915254237,0,3.56462711864407,0,0.00508474576271186,0.400881355932203,0.00338983050847458,0.106779661016949,0,0,0.0355932203389831,0,0,0.00847457627118644,0.0203389830508475,0.920338983050847,0,0,0.957627118644068,0,0,0,0,0,0,0,0,0.0322033898305085,0.878440677966102,0.56271186440678,3.2135593220339,0,0,5.7125593220339,0,9.91042372881356,3.92177966101695,0.0779661016949152,2.21423728813559,0,0.254949152542373,0,0.00338983050847458,0.111864406779661,5.16847457627119,0,0,0.0101694915254237,0,0.213559322033898,1.15593220338983,0.498305084745763,0.123728813559322,2.71016949152542,0.223728813559322,0.0474576271186441,0,0,0,56.5640847457627,0,0.0389830508474576,0,0,0.188135593220339,0.389830508474576,0,0.677966101694915,1.12677966101695,1.00847457627119,30.1393220338983,0.0355932203389831,1.24618644067797,-0.127534042514039,0.324592921086787,0.243982767189586,141.081174028062
28,GB,1990,0.00266666666666667,0,1.236,0.20608,0,11.38732,0,0.0853333333333333,1.09584,0.028,0.0333333333333333,0,0.498666666666667,0.110666666666667,0,0,0.008,0.036,1.92533333333333,0,0,3.14933333333333,0,0,0,0,0,0,0,0,0.116,1.04048,0.662666666666667,0.478213333333333,0,0,3.51432,0,3.10986666666667,8.35604,0.0346666666666667,2.25022666666667,0,0.3588,0,0,0.546666666666667,2.25834666666667,0,0,0.208,0,0.201333333333333,0.661333333333333,2.51733333333333,0.154666666666667,3.80666666666667,2.16133333333333,0.0186666666666667,0,0,0,164.7918,0,0.0413333333333333,0,0,0.125333333333333,1.37066666666667,0,0.98,2.03733333333333,0.829333333333333,47.46656,0.0506666666666667,0.721933333333333,-0.1582851447476,0.377480530454918,0.316920610525175,117.323452765069
